latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
3.6306,37.8887,332.9,1.0,1.0,2019-01-08,759,Terra,MODIS,75,6.03,311.2,15.7,D,0,2019,1
3.6293,37.8976,346.6,1.0,1.0,2019-01-08,759,Terra,MODIS,91,6.03,314.4,37.2,D,0,2019,1
3.6204,37.8964,332.6,1.0,1.0,2019-01-08,759,Terra,MODIS,70,6.03,312.0,14.7,D,0,2019,1
3.6101,37.904,337.3,1.0,1.0,2019-01-08,759,Terra,MODIS,71,6.03,311.9,19.4,D,0,2019,1
3.6088,37.9129,336.5,1.0,1.0,2019-01-08,759,Terra,MODIS,72,6.03,313.0,18.1,D,0,2019,1
3.6011,37.9027,356.0,1.0,1.0,2019-01-08,759,Terra,MODIS,97,6.03,312.4,57.6,D,0,2019,1
3.5998,37.9116,345.0,1.0,1.0,2019-01-08,759,Terra,MODIS,89,6.03,312.9,33.8,D,0,2019,1
3.5959,37.9384,348.8,1.0,1.0,2019-01-08,759,Terra,MODIS,92,6.03,313.4,42.4,D,0,2019,1
3.5946,37.9473,349.5,1.0,1.0,2019-01-08,759,Terra,MODIS,93,6.03,314.3,44.6,D,0,2019,1
3.5515,38.1774,327.3,1.0,1.0,2019-01-08,759,Terra,MODIS,63,6.03,312.8,7.1,D,0,2019,1
3.5502,38.1863,334.8,1.0,1.0,2019-01-08,759,Terra,MODIS,79,6.03,313.7,17.3,D,0,2019,1
0.8142,35.3194,330.6,1.2,1.1,2019-01-08,800,Terra,MODIS,81,6.03,305.0,21.0,D,0,2019,1
0.1785,36.5601,338.3,1.0,1.0,2019-01-08,800,Terra,MODIS,84,6.03,296.4,31.0,D,0,2019,1
1.2059,38.8516,339.1,1.0,1.0,2019-01-08,1056,Aqua,MODIS,80,6.03,311.1,26.5,D,0,2019,1
0.064,35.5574,316.0,1.5,1.2,2019-01-08,1056,Aqua,MODIS,51,6.03,298.0,16.9,D,0,2019,1
1.0277,38.9603,375.9,1.0,1.0,2019-01-08,1056,Aqua,MODIS,100,6.03,315.7,117.4,D,0,2019,1
1.2046,38.8426,358.6,1.0,1.0,2019-01-08,1056,Aqua,MODIS,99,6.03,312.6,68.2,D,0,2019,1
3.5985,37.8959,336.0,1.0,1.0,2019-01-08,1057,Aqua,MODIS,28,6.03,320.2,11.5,D,0,2019,1
1.7669,39.749,350.1,1.0,1.0,2019-01-08,1057,Aqua,MODIS,92,6.03,320.0,33.5,D,0,2019,1
1.7656,39.7401,361.3,1.0,1.0,2019-01-08,1057,Aqua,MODIS,100,6.03,320.1,61.0,D,0,2019,1
1.7772,39.7567,342.4,1.0,1.0,2019-01-08,1057,Aqua,MODIS,67,6.03,317.9,17.8,D,0,2019,1
1.7759,39.7477,377.5,1.0,1.0,2019-01-08,1057,Aqua,MODIS,100,6.03,320.2,114.3,D,0,2019,1
1.7746,39.7388,360.2,1.0,1.0,2019-01-08,1057,Aqua,MODIS,100,6.03,316.1,57.9,D,0,2019,1
1.7874,39.7643,337.7,1.0,1.0,2019-01-08,1057,Aqua,MODIS,16,6.03,311.8,12.2,D,0,2019,1
1.7915,38.1285,342.5,1.0,1.0,2019-01-08,1057,Aqua,MODIS,85,6.03,308.0,32.8,D,0,2019,1
1.6501,35.6626,328.8,1.4,1.2,2019-01-08,1057,Aqua,MODIS,65,6.03,308.3,19.6,D,0,2019,1
3.5479,38.1791,338.9,1.0,1.0,2019-01-08,1057,Aqua,MODIS,80,6.03,320.4,17.6,D,0,2019,1
3.5934,37.9247,343.6,1.0,1.0,2019-01-08,1057,Aqua,MODIS,83,6.03,320.9,24.8,D,0,2019,1
3.614,37.8749,348.8,1.0,1.0,2019-01-08,1057,Aqua,MODIS,90,6.03,318.3,36.8,D,0,2019,1
3.6127,37.8658,344.2,1.0,1.0,2019-01-08,1057,Aqua,MODIS,82,6.03,315.5,29.3,D,0,2019,1
3.6218,37.8645,337.7,1.0,1.0,2019-01-08,1057,Aqua,MODIS,74,6.03,315.3,18.7,D,0,2019,1
3.8076,34.2372,330.1,1.6,1.3,2019-01-08,1057,Aqua,MODIS,68,6.03,311.0,26.8,D,0,2019,1
1.2149,38.837,300.7,2.5,1.5,2019-01-08,2022,Terra,MODIS,32,6.03,290.4,14.8,N,0,2019,1
3.4097,34.4016,301.8,1.0,1.0,2019-01-08,2317,Aqua,MODIS,44,6.03,291.2,5.1,N,0,2019,1
1.6644,35.6449,324.1,3.3,1.7,2019-01-09,842,Terra,MODIS,59,6.03,306.1,57.5,D,0,2019,1
1.6601,35.6728,320.9,3.4,1.7,2019-01-09,842,Terra,MODIS,38,6.03,305.2,41.7,D,0,2019,1
1.0712,34.507,325.3,2.8,1.6,2019-01-09,843,Terra,MODIS,72,6.03,295.4,91.7,D,0,2019,1
0.3501,35.2849,311.7,3.3,1.7,2019-01-09,843,Terra,MODIS,44,6.03,299.3,26.5,D,0,2019,1
1.0782,34.4906,315.3,2.8,1.6,2019-01-09,843,Terra,MODIS,40,6.03,292.2,51.4,D,0,2019,1
1.0747,34.5135,326.9,2.8,1.6,2019-01-09,843,Terra,MODIS,77,6.03,296.6,101.4,D,0,2019,1
1.0603,34.5129,317.9,2.8,1.6,2019-01-09,843,Terra,MODIS,52,6.03,294.5,59.6,D,0,2019,1
1.0816,34.518,351.5,2.0,1.4,2019-01-09,1139,Aqua,MODIS,95,6.03,304.4,157.9,D,0,2019,1
0.8582,38.8415,326.2,4.3,1.9,2019-01-09,1139,Aqua,MODIS,25,6.03,299.2,65.8,D,0,2019,1
1.0695,34.521,328.7,2.0,1.4,2019-01-09,1139,Aqua,MODIS,74,6.03,304.9,50.8,D,0,2019,1
1.0671,34.504,346.7,2.0,1.4,2019-01-09,1139,Aqua,MODIS,87,6.03,308.7,128.9,D,0,2019,1
1.0793,34.5016,374.7,2.0,1.4,2019-01-09,1139,Aqua,MODIS,94,6.03,305.0,341.2,D,0,2019,1
1.7937,38.141,329.0,4.0,1.9,2019-01-09,1140,Aqua,MODIS,70,6.03,301.6,81.8,D,0,2019,1
1.7976,38.1355,333.5,4.0,1.9,2019-01-09,1140,Aqua,MODIS,77,6.03,301.1,131.8,D,0,2019,1
1.7928,38.1001,324.8,3.9,1.8,2019-01-09,1140,Aqua,MODIS,32,6.03,297.8,54.9,D,0,2019,1
3.4265,34.4205,304.3,1.0,1.0,2019-01-10,2010,Terra,MODIS,19,6.03,293.0,4.5,N,0,2019,1
3.4355,34.4192,307.6,1.0,1.0,2019-01-10,2010,Terra,MODIS,64,6.03,292.3,6.6,N,0,2019,1
3.4342,34.4103,305.0,1.0,1.0,2019-01-10,2010,Terra,MODIS,28,6.03,292.6,5.0,N,0,2019,1
3.9549,34.1892,303.0,1.0,1.0,2019-01-10,2010,Terra,MODIS,53,6.03,292.2,5.3,N,0,2019,1
3.4345,34.4077,323.8,1.4,1.2,2019-01-11,830,Terra,MODIS,25,6.03,304.2,15.8,D,0,2019,1
3.4429,34.4235,325.5,1.4,1.2,2019-01-11,830,Terra,MODIS,44,6.03,307.6,18.6,D,0,2019,1
3.4324,34.4215,331.8,1.4,1.2,2019-01-11,830,Terra,MODIS,76,6.03,306.3,30.8,D,0,2019,1
0.7147,40.8534,337.9,3.6,1.8,2019-01-11,1127,Aqua,MODIS,84,6.03,306.1,135.0,D,0,2019,1
0.7087,40.8463,332.3,3.6,1.8,2019-01-11,1127,Aqua,MODIS,78,6.03,306.1,83.2,D,0,2019,1
1.0535,34.542,330.7,1.2,1.1,2019-01-11,1127,Aqua,MODIS,62,6.03,309.4,22.0,D,0,2019,1
3.3818,37.6903,336.1,2.2,1.4,2019-01-11,1128,Aqua,MODIS,77,6.03,314.2,60.4,D,0,2019,1
4.6715,35.1882,309.8,2.8,1.6,2019-01-11,2347,Aqua,MODIS,78,6.03,296.5,32.8,N,0,2019,1
0.7272,40.8628,330.6,1.3,1.1,2019-01-12,735,Terra,MODIS,73,6.03,306.0,18.6,D,0,2019,1
0.7259,40.868,328.6,1.3,1.1,2019-01-12,735,Terra,MODIS,69,6.03,306.0,15.3,D,0,2019,1
-1.5102,41.0677,332.7,1.2,1.1,2019-01-12,736,Terra,MODIS,81,6.03,301.0,26.3,D,0,2019,1
-1.5117,41.0779,336.6,1.1,1.1,2019-01-12,736,Terra,MODIS,84,6.03,300.4,32.6,D,0,2019,1
-1.5149,41.0713,333.1,1.1,1.1,2019-01-12,736,Terra,MODIS,81,6.03,301.0,28.8,D,0,2019,1
-1.5245,41.07,346.0,1.1,1.1,2019-01-12,736,Terra,MODIS,92,6.03,301.9,55.5,D,0,2019,1
-3.3169,37.7563,325.2,1.8,1.3,2019-01-12,736,Terra,MODIS,76,6.03,303.6,20.1,D,0,2019,1
-2.1232,40.8369,320.4,1.9,1.3,2019-01-12,1031,Aqua,MODIS,58,6.03,300.2,17.5,D,0,2019,1
-1.5209,41.0343,320.7,1.8,1.3,2019-01-12,1031,Aqua,MODIS,20,6.03,296.9,17.9,D,0,2019,1
-1.5232,41.0183,323.1,1.8,1.3,2019-01-12,1031,Aqua,MODIS,39,6.03,300.0,25.5,D,0,2019,1
-1.516,40.9845,328.4,1.8,1.3,2019-01-12,1031,Aqua,MODIS,76,6.03,301.0,38.1,D,0,2019,1
1.1531,39.0787,335.5,2.3,1.5,2019-01-12,1032,Aqua,MODIS,66,6.03,309.1,62.4,D,0,2019,1
0.7225,40.8635,330.9,1.7,1.3,2019-01-12,1032,Aqua,MODIS,74,6.03,308.2,21.9,D,0,2019,1
1.1625,39.0723,344.5,2.3,1.5,2019-01-12,1032,Aqua,MODIS,90,6.03,306.4,120.0,D,0,2019,1
-0.0319,36.161,301.4,1.1,1.1,2019-01-12,1957,Terra,MODIS,40,6.03,286.0,6.9,N,0,2019,1
1.174,39.071,309.8,1.0,1.0,2019-01-12,1957,Terra,MODIS,78,6.03,288.0,8.5,N,0,2019,1
1.1727,39.0618,319.4,1.0,1.0,2019-01-12,1957,Terra,MODIS,98,6.03,289.6,16.7,N,0,2019,1
1.1714,39.0527,306.8,1.0,1.0,2019-01-12,1957,Terra,MODIS,50,6.03,289.4,6.1,N,0,2019,1
0.7853,35.2352,309.4,1.2,1.1,2019-01-12,1957,Terra,MODIS,77,6.03,280.3,17.3,N,0,2019,1
1.9483,35.8589,304.8,1.1,1.1,2019-01-12,1957,Terra,MODIS,61,6.03,291.8,5.1,N,0,2019,1
3.9869,34.1324,306.1,1.3,1.1,2019-01-12,1958,Terra,MODIS,67,6.03,285.1,11.5,N,0,2019,1
1.1783,39.0637,312.2,1.1,1.0,2019-01-12,2253,Aqua,MODIS,84,6.03,293.7,11.6,N,0,2019,1
1.1769,39.0733,314.8,1.1,1.0,2019-01-12,2253,Aqua,MODIS,90,6.03,293.6,14.1,N,0,2019,1
1.1755,39.083,304.6,1.1,1.0,2019-01-12,2253,Aqua,MODIS,61,6.03,292.0,6.3,N,0,2019,1
4.9083,35.1082,326.6,1.0,1.0,2019-01-13,817,Terra,MODIS,48,6.03,314.1,8.8,D,0,2019,1
4.5065,34.9621,327.8,1.0,1.0,2019-01-13,817,Terra,MODIS,50,6.03,314.3,8.3,D,0,2019,1
4.1471,34.1582,352.1,1.0,1.0,2019-01-13,817,Terra,MODIS,95,6.03,315.8,51.5,D,0,2019,1
4.1457,34.1671,386.3,1.0,1.0,2019-01-13,817,Terra,MODIS,100,6.03,321.3,165.3,D,0,2019,1
4.1444,34.1761,339.7,1.0,1.0,2019-01-13,817,Terra,MODIS,85,6.03,315.8,25.5,D,0,2019,1
4.1431,34.185,327.8,1.0,1.0,2019-01-13,817,Terra,MODIS,13,6.03,312.6,8.4,D,0,2019,1
4.1381,34.1569,335.7,1.0,1.0,2019-01-13,817,Terra,MODIS,80,6.03,311.6,20.6,D,0,2019,1
4.1368,34.1658,335.9,1.0,1.0,2019-01-13,817,Terra,MODIS,81,6.03,311.9,20.3,D,0,2019,1
3.4017,34.4599,325.1,1.0,1.0,2019-01-13,817,Terra,MODIS,57,6.03,310.8,8.9,D,0,2019,1
2.0106,36.7252,322.1,1.3,1.1,2019-01-13,818,Terra,MODIS,30,6.03,306.7,11.3,D,0,2019,1
0.7089,35.2943,322.5,1.1,1.1,2019-01-13,818,Terra,MODIS,65,6.03,305.8,11.0,D,0,2019,1
-3.3166,37.7537,328.5,1.9,1.4,2019-01-13,819,Terra,MODIS,79,6.03,307.3,29.8,D,0,2019,1
-4.538,39.2526,337.0,1.3,1.1,2019-01-13,1113,Aqua,MODIS,84,6.03,299.5,36.3,D,0,2019,1
-2.2171,40.9023,322.6,1.8,1.3,2019-01-13,1114,Aqua,MODIS,0,6.03,293.5,23.7,D,0,2019,1
-0.8378,36.1593,322.7,1.0,1.0,2019-01-13,1114,Aqua,MODIS,52,6.03,305.0,7.8,D,0,2019,1
0.299,39.2821,338.3,1.5,1.2,2019-01-13,1115,Aqua,MODIS,84,6.03,298.0,44.8,D,0,2019,1
0.012,35.0946,322.6,1.0,1.0,2019-01-13,1115,Aqua,MODIS,58,6.03,307.4,7.4,D,0,2019,1
-0.0237,34.8455,338.4,1.0,1.0,2019-01-13,1115,Aqua,MODIS,86,6.03,308.7,27.8,D,0,2019,1
0.0219,34.1378,326.6,1.0,1.0,2019-01-13,1115,Aqua,MODIS,42,6.03,308.8,12.1,D,0,2019,1
0.0372,34.0516,332.9,1.0,1.0,2019-01-13,1115,Aqua,MODIS,81,6.03,299.8,28.3,D,0,2019,1
0.3489,34.5578,331.4,1.0,1.0,2019-01-13,1115,Aqua,MODIS,77,6.03,308.6,17.4,D,0,2019,1
0.3476,34.5489,338.3,1.0,1.0,2019-01-13,1115,Aqua,MODIS,85,6.03,306.3,28.4,D,0,2019,1
0.6293,35.232,324.7,1.0,1.0,2019-01-13,1115,Aqua,MODIS,55,6.03,309.9,6.6,D,0,2019,1
0.6044,34.1565,327.7,1.0,1.0,2019-01-13,1115,Aqua,MODIS,46,6.03,310.2,9.0,D,0,2019,1
0.9016,35.3922,326.6,1.0,1.0,2019-01-13,1115,Aqua,MODIS,60,6.03,310.3,8.5,D,0,2019,1
2.9115,35.4213,336.9,1.0,1.0,2019-01-13,1115,Aqua,MODIS,74,6.03,313.4,17.7,D,0,2019,1
3.1927,35.0041,340.9,1.0,1.0,2019-01-13,1116,Aqua,MODIS,82,6.03,301.3,38.4,D,0,2019,1
3.8153,34.2099,332.3,1.0,1.0,2019-01-13,1116,Aqua,MODIS,50,6.03,314.3,14.5,D,0,2019,1
3.1939,35.013,368.9,1.0,1.0,2019-01-13,1116,Aqua,MODIS,100,6.03,304.8,106.3,D,0,2019,1
4.1301,34.1646,345.9,1.0,1.0,2019-01-13,1116,Aqua,MODIS,82,6.03,316.7,29.4,D,0,2019,1
4.1288,34.1557,356.7,1.0,1.0,2019-01-13,1116,Aqua,MODIS,97,6.03,317.6,53.3,D,0,2019,1
4.1262,34.1378,331.2,1.0,1.0,2019-01-13,1116,Aqua,MODIS,56,6.03,316.0,10.1,D,0,2019,1
4.1454,34.2078,332.0,1.0,1.0,2019-01-13,1116,Aqua,MODIS,44,6.03,318.9,8.3,D,0,2019,1
4.1441,34.1989,343.6,1.0,1.0,2019-01-13,1116,Aqua,MODIS,86,6.03,319.5,26.5,D,0,2019,1
4.91,35.1118,341.8,1.0,1.0,2019-01-13,1116,Aqua,MODIS,83,6.03,322.2,24.9,D,0,2019,1
4.9087,35.1025,333.1,1.0,1.0,2019-01-13,1116,Aqua,MODIS,44,6.03,321.3,10.5,D,0,2019,1
4.7389,34.8775,341.0,1.1,1.1,2019-01-15,805,Terra,MODIS,85,6.03,314.3,27.4,D,0,2019,1
4.7374,34.8875,336.8,1.1,1.1,2019-01-15,805,Terra,MODIS,80,6.03,314.8,18.2,D,0,2019,1
4.7294,34.8762,364.2,1.1,1.1,2019-01-15,805,Terra,MODIS,100,6.03,314.2,90.0,D,0,2019,1
4.728,34.8862,364.6,1.1,1.1,2019-01-15,805,Terra,MODIS,100,6.03,313.8,90.3,D,0,2019,1
-3.795,39.8106,336.5,1.0,1.0,2019-01-15,1101,Aqua,MODIS,84,6.03,303.2,22.4,D,0,2019,1
4.7343,34.8781,336.6,1.2,1.1,2019-01-15,1104,Aqua,MODIS,31,6.03,315.6,15.3,D,0,2019,1
3.7996,36.2925,324.2,4.5,2.0,2019-01-16,848,Terra,MODIS,48,6.03,299.7,53.3,D,0,2019,1
3.799,36.2851,328.4,4.5,2.0,2019-01-16,848,Terra,MODIS,56,6.03,299.6,96.2,D,0,2019,1
-1.8204,41.1146,323.0,1.2,1.1,2019-01-17,754,Terra,MODIS,44,6.03,301.7,13.1,D,0,2019,1
1.1913,34.9072,327.3,1.6,1.2,2019-01-17,754,Terra,MODIS,76,6.03,305.1,23.8,D,0,2019,1
-1.4749,41.2455,323.9,1.2,1.1,2019-01-17,754,Terra,MODIS,60,6.03,300.6,15.2,D,0,2019,1
-1.822,41.1249,323.2,1.2,1.1,2019-01-17,754,Terra,MODIS,39,6.03,302.1,13.0,D,0,2019,1
-1.8244,41.1182,326.9,1.2,1.1,2019-01-17,754,Terra,MODIS,45,6.03,302.4,19.5,D,0,2019,1
-1.834,41.1168,320.0,1.2,1.1,2019-01-17,754,Terra,MODIS,37,6.03,301.0,11.6,D,0,2019,1
-1.9584,41.1358,319.7,1.2,1.1,2019-01-17,754,Terra,MODIS,32,6.03,300.8,10.1,D,0,2019,1
-2.0861,40.6181,318.1,1.1,1.1,2019-01-17,754,Terra,MODIS,64,6.03,297.0,9.7,D,0,2019,1
-2.3811,38.8081,323.7,1.0,1.0,2019-01-17,754,Terra,MODIS,41,6.03,306.4,12.0,D,0,2019,1
-3.0187,40.0601,328.3,1.1,1.0,2019-01-17,1049,Aqua,MODIS,65,6.03,303.9,13.6,D,0,2019,1
0.9611,34.8363,317.8,2.2,1.4,2019-01-17,1050,Aqua,MODIS,43,6.03,299.3,14.3,D,0,2019,1
-1.0065,37.0992,323.6,1.6,1.2,2019-01-17,1050,Aqua,MODIS,68,6.03,306.7,18.7,D,0,2019,1
-1.4887,41.0526,325.2,1.0,1.0,2019-01-17,1050,Aqua,MODIS,48,6.03,301.9,13.6,D,0,2019,1
-1.49,41.0436,328.7,1.0,1.0,2019-01-17,1050,Aqua,MODIS,72,6.03,297.6,18.3,D,0,2019,1
-1.7406,38.7787,330.4,1.2,1.1,2019-01-17,1050,Aqua,MODIS,69,6.03,303.2,17.0,D,0,2019,1
-1.7922,40.791,323.2,1.0,1.0,2019-01-17,1050,Aqua,MODIS,52,6.03,300.0,13.0,D,0,2019,1
3.8772,34.1236,311.8,1.0,1.0,2019-01-17,2016,Terra,MODIS,83,6.03,294.7,10.5,N,0,2019,1
3.8759,34.1143,311.9,1.0,1.0,2019-01-17,2016,Terra,MODIS,84,6.03,295.1,10.6,N,0,2019,1
-3.5253,37.747,300.9,1.2,1.1,2019-01-17,2312,Aqua,MODIS,32,6.03,290.9,3.9,N,0,2019,1
3.8851,34.1196,330.1,1.7,1.3,2019-01-18,836,Terra,MODIS,64,6.03,303.7,37.5,D,0,2019,1
3.876,34.1019,322.9,1.7,1.3,2019-01-18,836,Terra,MODIS,15,6.03,302.0,20.9,D,0,2019,1
3.8737,34.1174,328.1,1.7,1.3,2019-01-18,836,Terra,MODIS,51,6.03,304.4,34.4,D,0,2019,1
3.8793,34.0966,328.4,1.6,1.2,2019-01-18,1134,Aqua,MODIS,42,6.03,308.0,21.5,D,0,2019,1
3.8828,34.1037,331.3,1.6,1.2,2019-01-18,1134,Aqua,MODIS,65,6.03,309.0,27.7,D,0,2019,1
3.9932,34.0828,328.3,1.6,1.2,2019-01-18,1134,Aqua,MODIS,44,6.03,310.1,17.9,D,0,2019,1
1.094,36.5389,322.4,2.0,1.4,2019-01-19,741,Terra,MODIS,50,6.03,300.1,27.9,D,0,2019,1
-1.5321,41.2081,320.5,1.0,1.0,2019-01-19,742,Terra,MODIS,39,6.03,302.3,9.1,D,0,2019,1
-1.557,41.189,338.9,1.0,1.0,2019-01-19,742,Terra,MODIS,86,6.03,302.9,33.1,D,0,2019,1
-1.5493,41.1992,326.6,1.0,1.0,2019-01-19,742,Terra,MODIS,70,6.03,303.6,15.4,D,0,2019,1
