latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
1.5842,39.8295,304.7,1.0,1.0,2012-01-11,1945,Terra,MODIS,19,6.2,292.3,3.6,N,0,2012,1
4.1162,34.1644,321.6,1.2,1.1,2012-01-12,805,Terra,MODIS,34,6.2,307.8,8.0,D,0,2012,1
0.7813,35.3135,315.5,1.0,1.0,2012-01-12,806,Terra,MODIS,53,6.2,303.2,5.1,D,0,2012,1
0.7826,35.3045,319.5,1.0,1.0,2012-01-12,806,Terra,MODIS,66,6.2,303.9,8.8,D,0,2012,1
0.5868,35.1937,318.3,1.0,1.0,2012-01-12,806,Terra,MODIS,59,6.2,302.9,7.0,D,0,2012,1
0.9022,35.4287,318.1,1.0,1.0,2012-01-12,806,Terra,MODIS,59,6.2,304.6,7.1,D,0,2012,1
0.5412,35.0049,320.0,1.0,1.0,2012-01-12,806,Terra,MODIS,65,6.2,304.9,8.1,D,0,2012,1
0.8753,35.0497,322.4,1.0,1.0,2012-01-12,806,Terra,MODIS,71,6.2,307.2,10.5,D,0,2012,1
-3.7749,39.8086,321.9,1.0,1.0,2012-01-12,1101,Aqua,MODIS,49,6.2,301.5,6.6,D,0,2012,1
-4.5695,39.2748,326.9,1.0,1.0,2012-01-12,1101,Aqua,MODIS,72,6.2,303.0,12.8,D,0,2012,1
-3.7775,39.7904,323.5,1.0,1.0,2012-01-12,1101,Aqua,MODIS,57,6.2,302.1,8.7,D,0,2012,1
-3.7762,39.7995,382.8,1.0,1.0,2012-01-12,1101,Aqua,MODIS,100,6.2,305.9,157.5,D,0,2012,1
0.3658,40.7658,330.1,1.2,1.1,2012-01-12,1102,Aqua,MODIS,53,6.2,311.0,11.9,D,0,2012,1
0.2351,40.7683,328.9,1.2,1.1,2012-01-12,1102,Aqua,MODIS,58,6.2,308.8,13.5,D,0,2012,1
0.2336,40.7576,327.5,1.2,1.1,2012-01-12,1102,Aqua,MODIS,51,6.2,307.2,11.3,D,0,2012,1
0.2464,40.7776,325.2,1.2,1.1,2012-01-12,1102,Aqua,MODIS,30,6.2,307.3,9.1,D,0,2012,1
0.2449,40.7669,330.0,1.2,1.1,2012-01-12,1102,Aqua,MODIS,67,6.2,307.6,16.8,D,0,2012,1
0.3561,40.7672,331.3,1.2,1.1,2012-01-12,1102,Aqua,MODIS,63,6.2,311.6,14.2,D,0,2012,1
0.1927,40.4007,328.4,1.1,1.1,2012-01-12,1102,Aqua,MODIS,59,6.2,309.4,10.9,D,0,2012,1
-0.2983,36.2021,322.3,1.1,1.1,2012-01-12,1102,Aqua,MODIS,42,6.2,305.4,10.2,D,0,2012,1
-1.7462,38.4253,330.5,1.0,1.0,2012-01-12,1102,Aqua,MODIS,63,6.2,306.4,18.2,D,0,2012,1
1.09,35.0509,321.7,1.2,1.1,2012-01-12,1102,Aqua,MODIS,66,6.2,307.1,9.8,D,0,2012,1
1.9157,40.0992,331.7,1.2,1.1,2012-01-12,1102,Aqua,MODIS,68,6.2,314.2,14.0,D,0,2012,1
0.5437,40.6315,344.5,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,300.3,73.6,N,0,2012,1
0.5472,40.6557,346.5,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,300.0,80.9,N,0,2012,1
0.5455,40.6436,329.4,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,299.6,36.8,N,0,2012,1
0.5505,40.6056,308.5,1.4,1.2,2012-01-13,1932,Terra,MODIS,63,6.2,297.5,8.2,N,0,2012,1
0.5523,40.6178,321.3,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,298.1,25.0,N,0,2012,1
0.5576,40.6542,316.7,1.4,1.2,2012-01-13,1932,Terra,MODIS,93,6.2,297.5,17.8,N,0,2012,1
0.554,40.63,332.4,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,298.6,44.6,N,0,2012,1
0.5558,40.6421,360.0,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,300.5,130.5,N,0,2012,1
0.5408,40.6629,326.0,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,298.4,31.2,N,0,2012,1
0.5357,40.6265,310.7,1.4,1.2,2012-01-13,1932,Terra,MODIS,64,6.2,297.7,9.7,N,0,2012,1
0.5387,40.6692,314.2,1.4,1.2,2012-01-13,1932,Terra,MODIS,84,6.2,297.6,14.4,N,0,2012,1
0.5419,40.6193,332.9,1.4,1.2,2012-01-13,1932,Terra,MODIS,100,6.2,299.2,45.5,N,0,2012,1
0.549,40.6677,308.5,1.4,1.2,2012-01-13,1932,Terra,MODIS,22,6.2,297.2,8.2,N,0,2012,1
0.5627,40.6239,314.3,2.1,1.4,2012-01-13,2228,Aqua,MODIS,89,6.2,293.8,35.8,N,0,2012,1
0.5639,40.6294,316.7,2.1,1.4,2012-01-13,2228,Aqua,MODIS,94,6.2,293.9,41.4,N,0,2012,1
0.5599,40.6428,303.8,2.1,1.4,2012-01-13,2228,Aqua,MODIS,57,6.2,293.3,14.1,N,0,2012,1
0.5345,40.6103,331.9,1.1,1.0,2012-01-14,753,Terra,MODIS,59,6.2,309.7,15.3,D,0,2012,1
0.5888,35.2419,318.0,1.4,1.2,2012-01-14,753,Terra,MODIS,52,6.2,305.2,9.0,D,0,2012,1
0.5284,40.603,327.0,1.1,1.0,2012-01-14,753,Terra,MODIS,48,6.2,308.4,8.0,D,0,2012,1
1.0794,34.8886,317.9,1.5,1.2,2012-01-14,753,Terra,MODIS,55,6.2,304.5,11.6,D,0,2012,1
0.5359,40.6008,343.4,1.1,1.0,2012-01-14,753,Terra,MODIS,89,6.2,308.5,36.4,D,0,2012,1
-1.4298,40.0143,327.3,1.1,1.0,2012-01-14,754,Terra,MODIS,52,6.2,305.3,14.3,D,0,2012,1
-1.4284,40.005,335.1,1.1,1.0,2012-01-14,754,Terra,MODIS,83,6.2,306.0,23.5,D,0,2012,1
0.5244,40.5855,358.3,1.0,1.0,2012-01-14,1050,Aqua,MODIS,98,6.2,315.7,58.8,D,0,2012,1
0.5231,40.5766,343.2,1.0,1.0,2012-01-14,1050,Aqua,MODIS,79,6.2,311.7,27.8,D,0,2012,1
0.536,40.6022,341.7,1.0,1.0,2012-01-14,1050,Aqua,MODIS,52,6.2,315.7,19.8,D,0,2012,1
0.5334,40.5843,353.0,1.0,1.0,2012-01-14,1050,Aqua,MODIS,94,6.2,313.6,47.4,D,0,2012,1
-0.4223,40.2745,336.7,1.0,1.0,2012-01-14,1050,Aqua,MODIS,72,6.2,313.2,21.7,D,0,2012,1
-0.3304,36.2007,325.0,1.8,1.3,2012-01-14,1050,Aqua,MODIS,55,6.2,312.8,21.6,D,0,2012,1
-0.0667,37.4872,336.9,1.4,1.2,2012-01-14,1050,Aqua,MODIS,85,6.2,303.4,58.7,D,0,2012,1
-0.0683,37.4761,396.3,1.4,1.2,2012-01-14,1050,Aqua,MODIS,94,6.2,312.6,377.9,D,0,2012,1
-0.4493,35.7959,313.9,1.9,1.3,2012-01-14,1050,Aqua,MODIS,52,6.2,296.2,27.5,D,0,2012,1
-0.0564,37.485,336.3,1.4,1.2,2012-01-14,1050,Aqua,MODIS,85,6.2,301.2,58.1,D,0,2012,1
-0.058,37.4732,327.0,1.4,1.2,2012-01-14,1050,Aqua,MODIS,70,6.2,296.0,34.9,D,0,2012,1
1.4879,40.1771,347.5,1.0,1.0,2012-01-14,1050,Aqua,MODIS,91,6.2,316.9,39.9,D,0,2012,1
0.0733,35.5249,320.0,2.0,1.4,2012-01-14,1050,Aqua,MODIS,60,6.2,297.1,35.3,D,0,2012,1
1.497,40.2402,332.1,1.0,1.0,2012-01-14,1050,Aqua,MODIS,71,6.2,313.3,13.8,D,0,2012,1
1.506,40.2389,333.3,1.0,1.0,2012-01-14,1050,Aqua,MODIS,73,6.2,314.2,15.6,D,0,2012,1
1.3551,36.5937,324.8,1.6,1.2,2012-01-14,1050,Aqua,MODIS,62,6.2,306.1,23.9,D,0,2012,1
0.5283,40.6124,345.4,1.0,1.0,2012-01-14,1050,Aqua,MODIS,87,6.2,316.4,23.4,D,0,2012,1
0.527,40.6035,346.4,1.0,1.0,2012-01-14,1050,Aqua,MODIS,89,6.2,315.1,26.4,D,0,2012,1
0.5257,40.5945,346.4,1.0,1.0,2012-01-14,1050,Aqua,MODIS,88,6.2,314.6,28.1,D,0,2012,1
-0.1698,37.2377,317.3,1.4,1.2,2012-01-14,2015,Terra,MODIS,62,6.2,275.1,30.3,N,0,2012,1
-0.1636,37.2538,301.8,1.4,1.2,2012-01-14,2015,Terra,MODIS,9,6.2,272.8,13.7,N,0,2012,1
-0.1652,37.2425,334.6,1.4,1.2,2012-01-14,2015,Terra,MODIS,100,6.2,276.4,63.8,N,0,2012,1
-0.1682,37.2489,318.8,1.4,1.2,2012-01-14,2015,Terra,MODIS,65,6.2,274.6,33.1,N,0,2012,1
-0.166,37.2406,302.1,1.1,1.0,2012-01-14,2311,Aqua,MODIS,46,6.2,272.2,9.8,N,0,2012,1
-0.1582,37.2509,317.2,1.1,1.0,2012-01-14,2311,Aqua,MODIS,95,6.2,273.4,21.2,N,0,2012,1
-0.1673,37.2497,309.3,1.1,1.0,2012-01-14,2311,Aqua,MODIS,77,6.2,271.8,15.2,N,0,2012,1
0.4644,40.6121,327.2,4.5,2.0,2012-01-15,1133,Aqua,MODIS,54,6.2,301.5,92.8,D,0,2012,1
1.2934,36.1772,337.4,2.1,1.4,2012-01-15,1133,Aqua,MODIS,84,6.2,313.8,39.4,D,0,2012,1
1.306,36.1755,349.7,2.1,1.4,2012-01-15,1133,Aqua,MODIS,94,6.2,314.7,104.7,D,0,2012,1
1.3033,36.1569,332.8,2.1,1.4,2012-01-15,1133,Aqua,MODIS,78,6.2,314.3,18.3,D,0,2012,1
1.3185,36.1737,344.1,2.1,1.4,2012-01-15,1133,Aqua,MODIS,90,6.2,316.0,71.9,D,0,2012,1
0.516,40.478,323.0,4.4,1.9,2012-01-15,1133,Aqua,MODIS,23,6.2,302.1,49.7,D,0,2012,1
1.3488,40.0512,320.4,4.2,1.9,2012-01-15,1133,Aqua,MODIS,40,6.2,302.3,50.0,D,0,2012,1
-0.0666,34.8256,321.4,1.6,1.2,2012-01-15,1133,Aqua,MODIS,51,6.2,303.6,13.0,D,0,2012,1
0.5618,34.5787,324.6,1.5,1.2,2012-01-15,1133,Aqua,MODIS,69,6.2,301.4,19.7,D,0,2012,1
1.5512,39.7111,339.7,4.0,1.9,2012-01-15,1133,Aqua,MODIS,86,6.2,305.6,190.3,D,0,2012,1
1.5679,39.7088,326.8,4.0,1.9,2012-01-15,1133,Aqua,MODIS,49,6.2,305.3,51.8,D,0,2012,1
1.5599,39.7414,328.3,4.0,1.9,2012-01-15,1133,Aqua,MODIS,63,6.2,304.9,71.6,D,0,2012,1
1.555,39.7056,333.8,4.0,1.9,2012-01-15,1133,Aqua,MODIS,80,6.2,305.3,120.9,D,0,2012,1
1.5717,39.7032,326.5,4.0,1.9,2012-01-15,1133,Aqua,MODIS,47,6.2,305.1,50.5,D,0,2012,1
0.5241,40.5093,328.4,4.4,1.9,2012-01-15,1133,Aqua,MODIS,66,6.2,303.0,99.5,D,0,2012,1
0.5068,40.5118,326.5,4.4,1.9,2012-01-15,1133,Aqua,MODIS,20,6.2,301.5,75.7,D,0,2012,1
0.4581,40.5671,327.4,4.5,1.9,2012-01-15,1133,Aqua,MODIS,59,6.2,301.0,101.3,D,0,2012,1
0.5218,40.5175,328.8,4.4,1.9,2012-01-15,1133,Aqua,MODIS,69,6.2,303.2,103.5,D,0,2012,1
0.4638,40.6071,331.9,4.5,2.0,2012-01-15,1133,Aqua,MODIS,74,6.2,301.6,142.0,D,0,2012,1
0.4584,40.5722,329.7,4.5,1.9,2012-01-15,1133,Aqua,MODIS,74,6.2,301.0,128.3,D,0,2012,1
3.6053,34.4463,331.7,1.7,1.3,2012-01-15,1134,Aqua,MODIS,69,6.2,305.8,41.6,D,0,2012,1
3.5965,34.4532,326.1,1.7,1.3,2012-01-15,1134,Aqua,MODIS,40,6.2,306.0,25.4,D,0,2012,1
-0.1723,37.2291,324.3,4.5,2.0,2012-01-15,1920,Terra,MODIS,100,6.2,276.2,233.3,N,0,2012,1
-0.1717,37.2191,318.1,4.5,2.0,2012-01-15,1920,Terra,MODIS,96,6.2,276.8,178.1,N,0,2012,1
1.5962,39.73,308.1,2.7,1.6,2012-01-15,1920,Terra,MODIS,74,6.2,296.2,28.5,N,0,2012,1
0.5319,40.4879,307.4,2.4,1.5,2012-01-15,1920,Terra,MODIS,71,6.2,295.7,19.2,N,0,2012,1
1.601,39.7228,307.6,2.7,1.6,2012-01-15,1920,Terra,MODIS,60,6.2,296.2,25.3,N,0,2012,1
3.7499,40.9453,334.1,1.1,1.0,2012-01-16,740,Terra,MODIS,82,6.2,309.5,22.4,D,0,2012,1
3.7405,40.9439,326.1,1.1,1.0,2012-01-16,740,Terra,MODIS,66,6.2,308.0,11.2,D,0,2012,1
3.206,36.4746,326.5,2.2,1.4,2012-01-16,740,Terra,MODIS,71,6.2,305.7,28.8,D,0,2012,1
3.2079,36.4622,324.8,2.2,1.4,2012-01-16,740,Terra,MODIS,67,6.2,305.9,21.8,D,0,2012,1
3.742,40.9342,327.9,1.1,1.0,2012-01-16,740,Terra,MODIS,73,6.2,307.9,13.8,D,0,2012,1
0.5114,40.8588,329.1,1.0,1.0,2012-01-16,741,Terra,MODIS,75,6.2,308.4,14.6,D,0,2012,1
0.5159,40.4652,342.5,1.4,1.2,2012-01-16,1038,Aqua,MODIS,86,6.2,311.5,42.4,D,0,2012,1
0.4634,40.4727,329.7,1.4,1.2,2012-01-16,1038,Aqua,MODIS,34,6.2,311.3,12.3,D,0,2012,1
0.488,40.4946,334.2,1.4,1.2,2012-01-16,1038,Aqua,MODIS,51,6.2,312.3,16.0,D,0,2012,1
0.5317,40.5009,339.5,1.4,1.2,2012-01-16,1038,Aqua,MODIS,83,6.2,313.3,28.7,D,0,2012,1
0.5282,40.4761,343.0,1.4,1.2,2012-01-16,1038,Aqua,MODIS,87,6.2,312.2,40.4,D,0,2012,1
0.5386,40.5072,333.2,1.4,1.2,2012-01-16,1038,Aqua,MODIS,46,6.2,313.2,18.0,D,0,2012,1
0.5101,40.8613,339.4,1.3,1.1,2012-01-16,1038,Aqua,MODIS,83,6.2,310.5,34.9,D,0,2012,1
0.5264,40.4636,342.1,1.4,1.2,2012-01-16,1038,Aqua,MODIS,80,6.2,311.2,39.0,D,0,2012,1
0.5367,40.4948,335.8,1.4,1.2,2012-01-16,1038,Aqua,MODIS,62,6.2,313.4,24.2,D,0,2012,1
0.533,40.47,344.8,1.4,1.2,2012-01-16,1038,Aqua,MODIS,89,6.2,313.3,50.0,D,0,2012,1
3.744,40.9506,332.9,1.2,1.1,2012-01-16,1038,Aqua,MODIS,34,6.2,316.0,14.6,D,0,2012,1
3.7327,40.9415,334.2,1.2,1.1,2012-01-16,1038,Aqua,MODIS,52,6.2,316.2,18.5,D,0,2012,1
3.7312,40.9473,333.1,1.2,1.1,2012-01-16,1038,Aqua,MODIS,30,6.2,315.5,14.9,D,0,2012,1
-0.1524,37.2273,322.6,1.0,1.0,2012-01-16,2003,Terra,MODIS,100,6.2,268.5,26.0,N,0,2012,1
0.5019,40.4908,307.1,1.5,1.2,2012-01-16,2003,Terra,MODIS,68,6.2,296.9,8.1,N,0,2012,1
-0.1511,37.236,313.3,1.0,1.0,2012-01-16,2003,Terra,MODIS,87,6.2,267.0,17.0,N,0,2012,1
-0.1484,37.2372,313.2,2.1,1.4,2012-01-17,824,Terra,MODIS,39,6.2,293.2,30.3,D,0,2012,1
1.0544,34.8658,330.3,1.3,1.1,2012-01-17,824,Terra,MODIS,83,6.2,305.3,28.3,D,0,2012,1
0.4996,34.7574,322.7,1.3,1.1,2012-01-17,824,Terra,MODIS,73,6.2,303.8,16.6,D,0,2012,1
1.0553,34.8723,326.9,1.3,1.1,2012-01-17,824,Terra,MODIS,80,6.2,305.3,22.0,D,0,2012,1
1.0526,34.8777,320.7,1.3,1.1,2012-01-17,824,Terra,MODIS,59,6.2,304.5,11.6,D,0,2012,1
-0.1359,37.2392,314.9,2.1,1.4,2012-01-17,824,Terra,MODIS,56,6.2,291.3,35.1,D,0,2012,1
-0.0504,35.0104,318.4,1.4,1.2,2012-01-17,824,Terra,MODIS,70,6.2,302.3,12.5,D,0,2012,1
0.0851,40.3984,327.7,2.4,1.5,2012-01-17,1120,Aqua,MODIS,68,6.2,307.1,29.6,D,0,2012,1
0.0781,40.4043,328.5,2.4,1.5,2012-01-17,1120,Aqua,MODIS,66,6.2,306.0,34.4,D,0,2012,1
-0.1175,40.16,323.4,2.3,1.5,2012-01-17,1120,Aqua,MODIS,31,6.2,305.4,24.8,D,0,2012,1
-0.1132,40.1643,325.9,2.3,1.5,2012-01-17,1120,Aqua,MODIS,55,6.2,305.8,34.5,D,0,2012,1
0.5431,40.4644,331.0,2.5,1.5,2012-01-17,1120,Aqua,MODIS,57,6.2,309.4,41.8,D,0,2012,1
-0.243,40.0048,324.8,2.2,1.4,2012-01-17,1120,Aqua,MODIS,63,6.2,304.2,27.4,D,0,2012,1
0.4409,40.8202,325.4,2.7,1.6,2012-01-17,1120,Aqua,MODIS,53,6.2,307.9,29.1,D,0,2012,1
-0.2441,39.9973,323.8,2.2,1.4,2012-01-17,1120,Aqua,MODIS,50,6.2,304.2,21.9,D,0,2012,1
1.499,36.6467,349.8,1.3,1.1,2012-01-17,1121,Aqua,MODIS,93,6.2,311.3,72.8,D,0,2012,1
0.827,35.3778,319.4,1.1,1.1,2012-01-17,1121,Aqua,MODIS,42,6.2,298.9,8.0,D,0,2012,1
1.5498,36.213,342.7,1.3,1.1,2012-01-17,1121,Aqua,MODIS,86,6.2,321.8,26.9,D,0,2012,1
1.5598,36.2115,338.1,1.3,1.1,2012-01-17,1121,Aqua,MODIS,82,6.2,321.0,16.3,D,0,2012,1
1.5108,36.6566,326.1,1.3,1.1,2012-01-17,1121,Aqua,MODIS,51,6.2,307.7,14.7,D,0,2012,1
1.5093,36.6453,358.2,1.3,1.1,2012-01-17,1121,Aqua,MODIS,98,6.2,311.9,102.8,D,0,2012,1
3.7729,34.1689,318.7,1.1,1.0,2012-01-17,1122,Aqua,MODIS,29,6.2,284.1,10.5,D,0,2012,1
3.7743,34.1784,323.5,1.1,1.0,2012-01-17,1122,Aqua,MODIS,61,6.2,285.5,15.2,D,0,2012,1
-0.2227,37.2853,306.9,3.8,1.8,2012-01-17,2342,Aqua,MODIS,70,6.2,270.3,82.2,N,0,2012,1
-0.2183,37.2557,317.5,3.7,1.8,2012-01-17,2342,Aqua,MODIS,95,6.2,273.9,135.5,N,0,2012,1
-0.2347,37.2562,327.8,3.7,1.8,2012-01-17,2342,Aqua,MODIS,100,6.2,274.7,204.3,N,0,2012,1
-0.2394,37.2865,301.4,3.8,1.8,2012-01-17,2342,Aqua,MODIS,40,6.2,271.5,56.5,N,0,2012,1
-0.2316,37.2812,326.4,3.8,1.8,2012-01-17,2342,Aqua,MODIS,100,6.2,273.2,199.7,N,0,2012,1
-0.2273,37.2516,334.8,3.7,1.8,2012-01-17,2342,Aqua,MODIS,100,6.2,275.8,271.1,N,0,2012,1
-0.234,37.2595,321.8,2.9,1.6,2012-01-18,729,Terra,MODIS,75,6.2,285.2,90.0,D,0,2012,1
-0.2241,37.2913,327.2,2.9,1.6,2012-01-18,729,Terra,MODIS,81,6.2,287.7,106.1,D,0,2012,1
-0.2324,37.2677,337.4,2.9,1.6,2012-01-18,729,Terra,MODIS,88,6.2,286.5,178.8,D,0,2012,1
-0.2361,37.2932,311.6,2.9,1.6,2012-01-18,729,Terra,MODIS,32,6.2,287.0,41.0,D,0,2012,1
-0.222,37.2976,311.5,2.9,1.6,2012-01-18,729,Terra,MODIS,21,6.2,288.1,37.4,D,0,2012,1
-0.2381,37.2866,313.7,2.9,1.6,2012-01-18,729,Terra,MODIS,61,6.2,286.8,53.8,D,0,2012,1
-0.2184,37.2726,332.2,2.9,1.6,2012-01-18,729,Terra,MODIS,85,6.2,285.1,139.4,D,0,2012,1
0.6408,40.859,328.7,2.2,1.4,2012-01-18,1025,Aqua,MODIS,62,6.2,310.9,30.8,D,0,2012,1
0.4541,40.8218,332.0,2.3,1.5,2012-01-18,1025,Aqua,MODIS,79,6.2,308.6,49.2,D,0,2012,1
0.4512,40.8016,339.4,2.3,1.5,2012-01-18,1025,Aqua,MODIS,86,6.2,308.8,85.9,D,0,2012,1
0.4671,40.8199,329.0,2.3,1.5,2012-01-18,1025,Aqua,MODIS,75,6.2,307.2,37.0,D,0,2012,1
0.4642,40.7997,327.0,2.3,1.5,2012-01-18,1025,Aqua,MODIS,71,6.2,308.1,28.9,D,0,2012,1
0.4511,40.817,331.2,2.3,1.5,2012-01-18,1025,Aqua,MODIS,74,6.2,308.7,43.6,D,0,2012,1
0.4481,40.7968,326.7,2.3,1.5,2012-01-18,1025,Aqua,MODIS,48,6.2,307.8,24.5,D,0,2012,1
0.4642,40.8151,334.9,2.3,1.5,2012-01-18,1025,Aqua,MODIS,82,6.2,308.2,61.7,D,0,2012,1
0.4611,40.7949,328.8,2.3,1.5,2012-01-18,1025,Aqua,MODIS,74,6.2,309.0,33.2,D,0,2012,1
0.6431,40.8638,333.5,2.2,1.4,2012-01-18,1025,Aqua,MODIS,80,6.2,310.8,51.0,D,0,2012,1
-0.2411,37.2914,425.4,1.2,1.1,2012-01-18,1950,Terra,MODIS,100,6.2,286.9,561.6,N,0,2012,1
0.4812,40.7918,306.1,1.0,1.0,2012-01-18,1950,Terra,MODIS,63,6.2,296.1,4.4,N,0,2012,1
0.6208,40.8067,309.2,1.0,1.0,2012-01-18,1950,Terra,MODIS,75,6.2,295.4,7.1,N,0,2012,1
